pedido_id,cliente_id,fecha,estado,canal_venta
701,293,2025-11-06,Completado,Marketplace
702,506,2025-11-09,Completado,WEB
703,121,2024-10-23,Completado,Web
704,318,2025-08-23,Completado,Web
705,251,2024-10-03,Cancelado,Web
706,409,2024-04-22,Completado,Web
707,571,2025-02-17,Cancelado,Web
708,522,2026-08-01,Completado,WEB
709,328,2024-07-10,Completado,Web
710,495,2024-12-31,Completado,Web
711,965,2025-05-19,Completado,Web
712,442,2024-02-14,En preparacion,Web
713,268,2024-05-18,Completado,WEB
714,937,2024-08-02,Completado,Web
715,841,2026-01-16,Completado,Web
716,581,2025-08-19,Completado,App
717,122,2024-06-17,Completado,Web
718,183,2026-01-25,Completado,Web
719,119,2025-09-25,Cancelado,Web
720,680,2025-12-04,Completado,Web
721,74,2026-07-03,Completado,Web
722,546,2024-06-19,Completado,App
723,468,2025-08-03,Completado,App
724,409,2024-07-19,Completado,Marketplace
725,739,2026-07-11,Completado,Marketplace
726,233,2024-05-18,Cancelado,App
727,565,2024-03-26,Completado,Web
728,762,2025-07-13,Completado,App
729,342,2026-01-10,Completado,App
730,794,2026-04-04,Completado,Web
731,364,2026-01-06,Completado,Web
732,567,2024-09-24,Completado,App
733,179,2026-02-25,Completado,Tienda fisica
734,70,2024-01-27,Completado,Marketplace
735,396,2025-06-26,Completado,Web
736,179,2025-01-09,Completado,App
737,423,2025-02-20,Completado,Tienda fisica
738,66,2025-06-22,Completado,Web
739,731,2024-01-06,Pendiente,Tienda fisica
740,88,2024-09-05,Completado,Tienda fisica
741,872,2024-06-11,Completado,Web
742,769,2024-04-16,Completado,Marketplace
743,958,2025-02-03,Completado,Web
744,208,2024-12-14,Completado,Marketplace
745,295,2024-11-11,Completado,Tienda fisica
746,110,2026-03-01,Completado,App
747,680,2025-12-14,Completado,App
748,970,2026-07-27,Completado,Web
749,91,2026-04-05,Completado,Tienda fisica
750,409,2025-05-19,Completado,Web
751,248,2024-01-09,Completado,WhatsApp
752,685,2026-08-04,Completado,Tienda fisica
753,713,2025-09-02,Completado,Web
754,318,2026-06-26,Completado,Web
755,254,2025-07-06,Completado,Web
756,713,2024-07-18,Pendiente,Tienda fisica
757,97,2024-12-09,Completado,Web
758,741,2025-07-02,Completado,Tienda fisica
759,970,2025-02-08,Completado,Tienda fisica
760,43,2026-05-16,Completado,WhatsApp
761,342,2025-12-02,Completado,Web
762,457,2024-12-30,Completado,Tienda fisica
763,215,2026-07-13,Completado,Web
764,496,2024-12-16,Completado,Tienda fisica
765,409,2024-02-24,Completado,Web
766,579,2026-04-02,Pendiente,App
767,954,2025-12-24,Completado,Tienda fisica
768,578,2024-09-11,Completado,App
769,178,2026-05-27,Completado,Web
770,572,2025-12-17,Completado,Tienda fisica
771,573,2026-02-06,En preparacion,Web
772,258,2026-07-18,Pendiente,Web
773,430,2026-07-07,Completado,WhatsApp
774,573,2024-09-29,Completado,Web
775,836,2025-03-12,Cancelado,App
776,557,2026-03-06,Completado,App
777,868,2024-01-02,Completado,Web
778,248,2024-03-17,Completado,App
779,612,2024-03-23,Completado,Web
780,587,2025-06-18,Completado,Web
781,912,2024-10-13,Completado,Tienda fisica
782,419,2026-06-25,Cancelado,App
783,401,2026-04-25,Completado,Web
784,948,2024-09-26,Completado,Web
785,713,2026-08-11,Completado,Web
786,253,2024-03-22,En preparacion,Marketplace
787,750,2025-01-23,Completado,Tienda fisica
788,249,2025-01-20,Completado,App
789,857,2024-11-26,Completado,Web
790,252,2024-02-24,Completado,Web
791,200,2024-03-17,Completado,Tienda fisica
792,534,2025-10-05,En preparacion,Web
793,435,2025-03-24,Completado,Marketplace
794,364,2024-11-22,Completado,Tienda fisica
795,943,2025-03-14,Completado,Tienda fisica
796,780,2026-07-10,completado,App
797,633,2024-06-24,Completado,Web
798,276,2026-08-17,Completado,App
799,575,2025-08-07,Pendiente,App
800,448,2025-11-29,Completado,Web
801,28,2026-05-21,Completado,App
802,310,2024-09-13,Completado,Marketplace
803,80,2025-10-06,Completado,Tienda fisica
804,937,2025-03-27,Completado,Tienda fisica
805,944,2025-11-03,Completado,Web
806,833,2026-05-15,Completado,Tienda fisica
807,536,2025-06-28,Completado,Web
808,473,2025-09-26,Completado,App
809,183,2025-01-18,Completado,Tienda fisica
810,637,2025-09-18,Completado,Web
811,421,2026-08-14,Completado,App
812,956,2025-05-09,Completado,WhatsApp
813,543,2025-12-12,Completado,Web
814,350,2024-11-28,Completado,App
815,55,2025-09-05,Completado,App
816,409,2026-05-08,Completado,Web
817,637,2024-02-16,Pendiente,Web
818,64,2025-06-20,Completado,Web
819,883,2024-12-22,Pendiente,Tienda fisica
820,315,2025-07-05,Completado,Tienda fisica
821,637,2025-11-16,Completado,Tienda fisica
822,73,2026-07-21,Completado ,WhatsApp
823,815,2024-02-10,Completado,Web
824,345,2026-04-26,Completado,Web
825,320,2025-11-29,Completado,Tienda fisica
826,968,2025-05-17,Completado,Marketplace
827,385,2026-02-03,Completado,App
828,827,2025-12-25,Completado,Web
829,95,2025-10-03,Completado,Web
830,572,2024-06-12,Completado,Tienda fisica
831,794,2025-11-12,Cancelado,Tienda fisica
832,145,2025-10-04,Completado,Tienda fisica
833,105,2025-07-21,Completado,Marketplace
834,670,2024-06-28,Completado,App
835,183,2026-08-06,Completado,WhatsApp
836,598,2024-11-30,Completado,Web
837,970,2025-10-30,Completado,Marketplace
838,20,2024-10-23,Completado,Marketplace
839,235,2024-01-03,Completado,Web
840,507,2026-01-06,Cancelado,Web
841,28,2024-09-05,Completado,WhatsApp
842,46,2025-07-15,Completado,App
843,217,2025-03-24,Completado,App
844,828,2026-08-04,Completado,WhatsApp
845,412,2024-11-05,Completado,Tienda fisica
846,179,2024-12-21,Completado,App
847,18,2026-02-06,Completado,Tienda fisica
848,438,2026-07-22,Completado,Web
849,164,2025-10-10,Completado,Web
850,618,2024-05-22,Completado,Web
851,621,2024-07-04,Completado,Web
852,238,2024-02-07,Completado,WEB
853,150,2026-03-06,Completado,Web
854,663,2026-05-30,En preparacion,Web
855,843,2025-08-28,En preparacion,Web
856,783,2025-09-02,Completado,App
857,468,2024-05-25,Completado,Web
858,994,2024-06-08,Pendiente,Tienda fisica
859,166,2025-05-21,Completado,Tienda fisica
860,253,2025-08-27,Completado,Web
861,711,2024-01-08,Completado,Web
862,442,2025-10-17,Completado,Tienda fisica
863,453,2024-12-22,Completado,Web
864,2,2024-09-14,Completado,Web
865,928,2024-07-31,Completado,Tienda fisica
866,99,2025-07-11,Completado,Web
867,78,2025-12-22,Completado,Web
868,68,2024-12-06,Cancelado,Web
869,474,2024-01-26,Completado,Marketplace
870,35,2025-09-02,Completado,Web
871,457,2026-08-02,Completado,App
872,845,2026-04-30,Completado,Web
873,23,2024-12-04,Completado,Web
874,13,2026-07-24,Completado,Tienda fisica
875,274,2025-08-10,En preparacion,Web
876,590,2025-05-28,Completado,Tienda fisica
877,66,2025-10-16,Completado,Tienda fisica
878,429,2026-02-06,Completado,Web
879,181,2024-09-11,Completado,Web
880,575,2025-09-01,Completado,Tienda fisica
881,468,2024-09-27,En preparacion,App
882,80,2026-05-14,Completado,Web
883,846,2025-10-04,Cancelado,Tienda fisica
884,582,2025-12-19,Completado,Marketplace
885,476,2024-04-24,Completado,App
886,819,2025-11-08,Completado,WhatsApp
887,162,2024-05-21,Pendiente,Marketplace
888,574,2026-05-12,Completado,Web
889,378,2024-09-30,Completado,Web
890,519,2024-12-29,Completado,Web
891,385,2024-12-07,Completado,Tienda fisica
892,633,2025-02-11,Cancelado,Marketplace
893,619,2026-01-07,Completado,Tienda fisica
894,400,2025-07-28,Completado,Marketplace
895,970,2024-05-08,Pendiente,App
896,986,2026-06-20,Completado,Web
897,270,2024-04-01,Completado,Tienda fisica
898,715,2024-08-26,Cancelado,Web
899,836,2025-02-14,Completado,Web
900,621,2024-05-28,Completado,Tienda fisica
901,553,2025-12-17,Completado,Tienda fisica
902,828,2026-06-06,Completado,Web
903,183,2026-05-09,Completado,Web
904,93,2025-12-06,Completado,Web
905,599,2025-09-20,Completado,Marketplace
906,117,2025-12-12,Completado,Tienda fisica
907,420,2025-03-07,Completado,Web
908,621,2024-01-08,Completado,Web
909,937,2024-07-02,En preparacion,App
910,510,2025-09-20,completado,App
911,864,2024-11-14,Completado,Tienda fisica
912,535,2024-08-14,Completado,Tienda fisica
913,638,2026-03-13,Completado,Web
914,855,2025-11-22,Completado,Web
915,333,2025-02-14,Completado,Web
916,970,2024-04-04,Completado,WhatsApp
917,932,2024-03-02,Completado,Web
918,119,2024-05-10,Completado,Marketplace
919,693,2025-04-01,Completado,Marketplace
920,285,2024-02-24,Completado,Marketplace
921,754,2026-01-17,Completado,Tienda fisica
922,151,2024-06-28,Completado,App
923,663,2024-10-01,Completado,Web
924,248,2024-04-24,Pendiente,WhatsApp
925,661,2026-02-21,Completado,App
926,495,2026-04-19,Completado,Tienda fisica
927,348,2026-04-26,Completado,Web
928,637,2026-04-29,completado,Marketplace
929,867,2025-06-11,Completado,Tienda fisica
930,285,2024-06-25,Completado,Web
931,798,2024-08-10,Completado,Tienda fisica
932,603,2024-11-24,Completado,Tienda fisica
933,992,2024-03-03,Completado,App
934,396,2025-11-28,Completado,Web
935,925,2024-06-28,Completado,Tienda fisica
936,932,2025-05-26,Completado,Marketplace
937,587,2026-08-04,Pendiente,Web
938,2,2024-08-23,Completado,Tienda fisica
939,5,2026-01-02,Completado,Web
940,255,2026-08-08,Pendiente,Tienda fisica
941,348,2024-05-21,Cancelado,Tienda fisica
942,819,2024-07-05,Completado,Web
943,672,2024-12-05,Completado,WhatsApp
944,841,2025-12-26,En preparacion,Web
945,816,2024-04-12,Cancelado,Web
946,436,2026-02-17,Completado,Tienda fisica
947,603,2025-02-18,Completado,Tienda fisica
948,505,2025-11-29,Completado,Web
949,599,2025-01-21,Completado,WhatsApp
950,327,2024-07-10,Completado,Marketplace
951,66,2026-08-14,Completado,Web
952,86,2025-04-12,Completado,Tienda fisica
953,617,2024-05-28,Completado,Marketplace
954,685,2025-04-05,En preparacion,Marketplace
955,396,2024-12-20,Completado ,Web
956,841,2025-08-14,Completado,App
957,291,2026-07-09,Completado,Web
958,522,2024-01-06,Completado,Marketplace
959,122,2025-04-08,Completado,Web
960,68,2025-01-17,Completado,WhatsApp
961,817,2026-04-06,Completado,Web
962,58,2024-05-19,completado,Tienda fisica
963,818,2025-12-16,Completado,Tienda fisica
964,285,2024-12-18,Pendiente,App
965,498,2026-08-05,Completado,App
966,364,2024-03-13,Completado,App
967,879,2024-10-30,Completado,Web
968,306,2024-03-02,Completado,Web
969,563,2026-07-01,Completado,Web
970,926,2026-05-20,Completado,Web
971,381,2025-12-22,Completado,Web
972,628,2024-04-19,Completado,Web
973,96,2026-08-31,Completado,WhatsApp
974,677,2025-11-29,Completado,Tienda fisica
975,943,2026-08-12,Completado,WhatsApp
976,794,2026-07-11,Completado,Marketplace
977,151,2024-02-21,Completado,App
978,596,2025-11-01,Completado,Marketplace
979,55,2025-04-19,Completado,App
980,985,2024-03-08,Completado,App
981,293,2025-08-15,Completado,Web
982,98,2025-10-03,Completado,Tienda fisica
983,762,2025-07-12,Completado,Web
984,453,2024-03-13,Completado,WHATSAPP
985,66,2026-04-24,Completado,Tienda fisica
986,711,2025-12-12,Pendiente,App
987,522,2024-01-22,Completado,Marketplace
988,10,2025-10-10,Completado,WhatsApp
989,567,2024-10-19,Completado,Web
990,264,2024-06-02,Completado,WEB
991,3,2024-02-17,Completado,Tienda fisica
992,425,2024-04-29,Completado,Web
993,855,2025-07-10,Cancelado,Web
994,688,2026-03-27,Completado,Web
995,603,2026-06-30,Completado,Tienda fisica
996,474,2024-01-07,Pendiente,Web
997,543,2024-12-27,completado,Tienda fisica
998,767,2024-04-06,Completado,Web
999,543,2024-04-06,Completado,App
1000,412,2024-03-09,Pendiente,Tienda fisica
1001,883,2024-10-09,Cancelado,Tienda fisica
1002,58,2025-05-03,Completado,Tienda fisica
1003,955,2024-08-22,Completado,Web
1004,750,2026-01-18,Completado,Web
1005,119,2025-12-18,Completado,Web
1006,160,2024-06-01,Completado,Tienda fisica
1007,215,2024-09-06,Cancelado,App
1008,205,2025-02-20,Completado,App
1009,906,2025-04-15,Completado,Tienda fisica
1010,315,2026-01-30,Cancelado,Web
1011,798,2024-08-11,Completado,Marketplace
1012,161,2025-01-31,Completado,Marketplace
1013,959,2026-07-18,Cancelado,Web
1014,68,2025-02-07,Completado,App
1015,436,2026-01-04,Completado,Tienda fisica
1016,469,2024-06-21,Completado,Web
1017,836,2025-11-12,Completado,Tienda fisica
1018,621,2025-09-24,Completado,Tienda fisica
1019,251,2025-11-30,Completado,App
1020,546,2025-11-13,Completado,Web
1021,693,2024-09-03,Completado,App
1022,688,2025-04-09,Completado,WhatsApp
1023,951,2024-10-04,Completado,Tienda fisica
1024,183,2024-10-14,completado,Web
1025,351,2025-06-04,Completado,Tienda fisica
1026,843,2025-04-02,Completado,Tienda fisica
1027,419,2024-05-01,Pendiente,Web
1028,799,2025-08-20,Completado,Web
1029,776,2025-02-26,Completado,WhatsApp
1030,172,2026-04-21,Pendiente,Web
1031,164,2025-07-24,Completado,WhatsApp
1032,837,2025-04-16,Completado,App
1033,474,2024-05-31,Completado,Tienda fisica
1034,285,2025-04-24,Completado,App
1035,535,2025-01-11,En preparacion,Web
1036,326,2026-01-16,Completado,App
1037,587,2024-11-04,Completado,App
1038,994,2025-12-11,Cancelado,Web
1039,711,2025-02-04,Completado,Web
1040,399,2024-12-18,Completado,App
1041,642,2024-05-31,Completado,Tienda fisica
1042,301,2025-09-14,Completado,App
1043,269,2024-12-28,Completado,Tienda fisica
1044,183,2025-04-15,Completado,App
1045,38,2026-05-24,Completado,Web
1046,858,2025-12-24,Completado,Marketplace
1047,420,2026-05-30,Completado,Tienda fisica
1048,181,2024-06-05,Completado,Web
1049,994,2024-06-06,Completado,Tienda fisica
1050,733,2026-05-30,Completado,Web
1051,648,2024-12-11,Cancelado,Web
1052,853,2026-03-28,Completado,Web
1053,510,2026-04-27,Completado,Marketplace
1054,883,2024-11-27,Completado,App
1055,381,2026-03-20,Completado,Web
1056,711,2024-03-29,Completado,Tienda fisica
1057,713,2025-11-17,Completado,Web
1058,816,2024-07-08,Completado,Web
1059,119,2024-04-01,Completado,Web
1060,635,2025-04-18,Completado,Tienda fisica
1061,612,2024-08-24,Completado,Web
1062,970,2024-12-13,Completado,Tienda fisica
1063,640,2026-08-16,Completado,Marketplace
1064,31,2024-12-02,Completado,App
1065,151,2024-05-28,Completado,Marketplace
1066,712,2024-10-17,Completado,Tienda fisica
1067,575,2025-05-23,Completado,Marketplace
1068,430,2024-12-04,Completado,App
1069,623,2024-10-05,Pendiente,Tienda fisica
1070,233,2025-01-24,Completado,Tienda fisica
1071,206,2025-04-18,Completado,WhatsApp
1072,348,2024-09-10,Completado,Marketplace
1073,575,2025-09-18,Completado,Web
1074,475,2024-09-21,Completado,Marketplace
1075,146,2025-12-17,Completado,Web
1076,586,2026-08-15,Completado,Tienda fisica
1077,147,2024-04-12,Completado,Marketplace
1078,343,2026-02-18,Cancelado,Tienda fisica
1079,68,2024-02-08,Completado,Tienda fisica
1080,63,2025-09-17,Completado,Marketplace
1081,396,2025-04-17,Completado,App
1082,68,2025-09-16,Completado,Tienda fisica
1083,262,2024-08-14,Completado,Web
1084,287,2024-05-18,Completado,Web
1085,480,2024-11-04,Completado,Tienda fisica
1086,805,2024-01-29,En preparacion,Tienda fisica
1087,599,2024-10-14,Completado,Marketplace
1088,345,2024-11-05,Completado,Tienda fisica
1089,181,2025-03-08,Completado,App
1090,18,2024-08-27,Completado ,Tienda fisica
1091,293,2024-01-23,Completado,Web
1092,817,2025-04-12,Completado,Tienda fisica
1093,907,2026-04-13,Completado,Web
1094,504,2026-02-27,Completado,Web
1095,973,2025-04-14,Completado,App
1096,173,2026-01-04,Completado,Web
1097,836,2026-01-09,Completado,Tienda fisica
1098,836,2025-12-08,Completado,Tienda fisica
1099,390,2024-09-27,Completado,Tienda fisica
1100,522,2025-10-06,Pendiente,Web
1101,276,2025-06-30,Completado,App
1102,185,2026-08-21,Completado,Web
1103,367,2024-02-12,Completado,Web
1104,70,2024-03-16,Completado,Web
1105,367,2025-09-24,Completado,App
1106,523,2024-06-28,Completado,Web
1107,409,2024-06-02,Completado,Web
1108,738,2026-07-19,Completado,App
1109,846,2024-01-19,completado,Tienda fisica
1110,855,2026-04-03,Completado,Web
1111,675,2025-05-23,Completado,Tienda fisica
1112,481,2024-08-26,Completado,Web
1113,559,2026-06-26,Completado,Tienda fisica
1114,315,2024-06-10,Completado,Marketplace
1115,256,2025-12-18,Completado,App
1116,409,2024-07-03,Completado,Web
1117,711,2024-04-09,Completado,Tienda fisica
1118,183,2024-03-26,Pendiente,Web
1119,160,2025-12-29,Completado,Web
1120,436,2024-01-01,Completado,Tienda fisica
1121,956,2025-10-15,Completado,Web
1122,200,2024-08-10,Completado,App
1123,670,2024-07-06,Completado,Web
1124,858,2024-04-24,Completado,App
1125,565,2024-10-11,Completado,Tienda fisica
1126,733,2025-03-08,Completado,App
1127,91,2024-01-04,Completado,Web
1128,565,2024-03-02,Completado,App
1129,858,2026-06-29,Completado,Web
1130,733,2025-05-10,Completado,Tienda fisica
1131,469,2025-02-16,Completado,Tienda fisica
1132,534,2024-07-13,Completado,Marketplace
1133,211,2024-08-17,Completado,App
1134,965,2025-12-18,Completado,Web
1135,904,2024-06-20,Completado,Web
1136,603,2025-09-28,Pendiente,Web
1137,855,2025-08-30,Completado,Tienda fisica
1138,706,2025-11-22,Completado,App
1139,118,2024-12-28,Completado,Web
1140,268,2024-06-15,Completado,Tienda fisica
1141,853,2026-06-26,Completado,Web
1142,469,2024-11-07,Completado,Tienda fisica
1143,358,2025-05-24,Completado,Tienda fisica
1144,281,2024-04-25,Completado,Tienda fisica
1145,301,2025-06-30,Completado,Tienda fisica
1146,200,2024-01-11,Completado,WhatsApp
1147,567,2024-03-03,Completado,App
1148,567,2024-11-08,Completado,Tienda fisica
1149,942,2024-08-30,completado,WEB
1150,767,2024-12-19,Completado,Tienda fisica
1151,285,2024-10-26,Completado,App
1152,762,2025-08-06,Cancelado,Marketplace
1153,642,2024-02-05,Completado,Web
1154,973,2024-10-29,Completado,Tienda fisica
1155,943,2025-03-08,Completado,Web
1156,338,2026-03-07,Completado,Tienda fisica
1157,948,2026-02-25,Completado,Tienda fisica
1158,802,2025-11-06,Completado,Web
1159,455,2025-09-03,Completado,Marketplace
1160,716,2024-05-20,Completado,Web
1161,121,2026-01-28,Completado,Web
1162,971,2025-10-17,Completado,Tienda fisica
1163,342,2025-09-24,Completado,Tienda fisica
1164,125,2024-11-16,Completado,Tienda fisica
1165,837,2026-07-27,Completado,Web
1166,380,2025-04-27,Completado,App
1167,693,2024-12-30,En preparacion,Tienda fisica
1168,160,2024-02-01,Completado,Web
1169,293,2025-05-01,Completado,Web
1170,348,2025-12-09,Completado,Marketplace
1171,524,2025-06-08,Cancelado,Web
1172,173,2026-01-30,Completado,Tienda fisica
1173,603,2025-02-09,Completado,Web
1174,603,2024-04-24,Completado,WEB
1175,119,2024-06-16,Completado,App
1176,740,2025-06-13,Cancelado,App
1177,599,2026-01-29,Completado,Web
1178,205,2024-11-02,Completado,Marketplace
1179,286,2026-04-10,Pendiente,Tienda fisica
1180,181,2025-06-19,Completado,Web
1181,74,2025-07-03,Completado,WhatsApp
1182,6,2026-07-27,Completado,App
1183,99,2026-05-16,Completado,Web
1184,836,2025-01-17,Completado,Tienda fisica
1185,837,2026-02-05,Completado,Web
1186,590,2025-08-12,Completado,WhatsApp
1187,868,2024-11-10,Completado,Web
1188,522,2026-03-27,Completado,Web
1189,66,2025-04-17,Completado,App
1190,455,2025-02-15,Completado,Web
1191,621,2024-12-27,Completado,Tienda fisica
1192,965,2024-04-02,Completado,Web
1193,361,2025-08-04,Cancelado,Web
1194,260,2026-05-08,Completado,Tienda fisica
1195,932,2025-02-23,Completado,Tienda fisica
1196,146,2024-03-19,En preparacion,Tienda fisica
