pago_id,pedido_id,fecha_pago,monto,metodo_pago,estado
467,467,2026-04-07,77831.03,Transferencia,Aprobado
468,468,2026-06-19,10115.03,Tarjeta credito,Aprobado
469,469,2025-06-20,40927.4,Mercado Pago,Aprobado
470,470,2025-06-27,58845.82,Transferencia,Aprobado
471,471,2024-06-27,12385.64,Mercado Pago,Aprobado
472,472,2025-09-09,43492.03,Mercado Pago,Aprobado
473,473,2025-03-31,44263.8,Mercado Pago,Aprobado
474,474,2024-10-27,40471.09,Tarjeta credito,Aprobado
475,475,2026-08-24,44970.15,Tarjeta debito,Aprobado
476,476,2025-02-17,6536.53,Efectivo,Aprobado
477,477,2025-08-30,40968.96,Mercado Pago,Aprobado
478,478,2025-10-21,0.0,Transferencia,Rechazado
479,479,2025-05-18,7196.23,Transferencia,Aprobado
480,480,2025-12-16,9134.91,Transferencia,Aprobado
481,481,2026-01-26,79727.28,Tarjeta debito,Pendiente
482,482,2026-05-19,76692.12,Mercado Pago,Aprobado
483,483,2025-12-30,14693.72,Tarjeta debito,Aprobado
484,484,2026-08-06,9887.92,Mercado Pago,Aprobado
485,485,2024-08-21,52519.29,Transferencia,Aprobado
486,486,2025-10-04,52792.08,Tarjeta credito,Aprobado
487,487,2025-01-21,42263.35,Tarjeta credito,Aprobado
488,488,2025-12-16,25118.04,Tarjeta debito,Aprobado
489,489,2024-03-09,52958.82,Tarjeta debito,Pendiente
490,490,2025-07-06,37831.2,Transferencia,Aprobado
491,491,2024-04-01,20674.93,Transferencia,Aprobado
492,492,2026-04-05,0.0,Transferencia,Rechazado
493,493,2025-08-05,2239.29,Tarjeta credito,Aprobado
494,494,2025-06-03,0.0,Mercado Pago,Rechazado
495,495,2024-11-21,72921.88,Tarjeta debito,Aprobado
496,496,2025-01-14,2316.49,Tarjeta credito,Aprobado
497,497,2025-08-03,27470.64,Efectivo,Aprobado
498,498,2025-02-01,31700.33,Transferencia,Aprobado
499,499,2025-01-04,47979.89,Tarjeta credito,Aprobado
500,500,2026-01-27,98994.72,Tarjeta credito,Aprobado
501,501,2025-02-15,36325.02,Tarjeta credito,Aprobado
502,502,2024-12-13,9752.7,Mercado Pago,Aprobado
503,503,2026-07-11,229293.8,Tarjeta debito,Aprobado
504,504,2025-02-27,16232.44,Transferencia,Aprobado
505,505,2025-04-01,0.0,Tarjeta debito,Rechazado
506,506,2025-10-18,98499.41,Transferencia,Aprobado
507,507,2025-09-19,99604.65,Mercado Pago,Aprobado
508,508,2026-06-09,66288.5,Efectivo,Aprobado
509,509,2026-05-13,24799.9,Mercado Pago,Aprobado
510,510,2024-11-06,0.0,Mercado Pago,Rechazado
511,511,2026-07-15,21362.59,Mercado Pago,Aprobado
512,512,2025-05-01,72433.0,Tarjeta credito,Aprobado
513,513,2024-07-05,44311.42,Transferencia,Aprobado
514,514,2025-01-15,26770.09,Mercado Pago,Aprobado
515,515,2025-11-18,55688.33,Mercado Pago,Aprobado
516,516,2025-05-21,29912.58,Tarjeta debito,Aprobado
517,517,2026-07-18,55153.19,Tarjeta debito,Aprobado
518,518,2025-11-06,57833.2,Mercado Pago,Aprobado
519,519,2025-01-27,268770.76,Tarjeta debito,Aprobado
520,520,2026-03-15,0.0,Efectivo,Rechazado
521,521,2026-07-06,18122.3,Mercado Pago,Aprobado
522,522,2026-04-02,4756.05,Tarjeta credito,Aprobado
523,523,2024-03-13,0.0,Tarjeta credito,Rechazado
524,524,2024-05-05,0.0,Tarjeta debito,Rechazado
525,525,2024-08-28,31419.12,Tarjeta debito,Aprobado
526,526,2025-04-01,185993.22,Tarjeta credito,Aprobado
527,527,2025-12-19,20011.14,Mercado Pago,Aprobado
528,528,2025-10-17,51669.87,Tarjeta debito,Aprobado
529,529,2024-09-17,0.0,Tarjeta credito,Rechazado
530,530,2025-03-16,51178.98,Tarjeta credito,Aprobado
531,531,2025-08-05,75399.5,Mercado Pago,Aprobado
532,532,2024-11-17,44167.48,Tarjeta credito,Aprobado
533,533,2026-07-09,65535.03,Tarjeta debito,Aprobado
534,534,2025-10-11,249000.07,Transferencia,Aprobado
535,535,2024-08-11,0.0,Transferencia,Rechazado
536,536,2024-08-24,125393.37,Transferencia,Aprobado
537,537,2025-12-23,16061.9,Tarjeta credito,Aprobado
538,538,2024-12-15,12318.73,Mercado Pago,Aprobado
539,539,2024-05-12,95301.53,Tarjeta credito,Aprobado
540,540,2026-07-16,14932.34,Mercado Pago,Aprobado
541,541,2025-09-18,19073.51,Transferencia,Aprobado
542,542,2026-02-07,16071.49,Tarjeta debito,Aprobado
543,543,2024-03-12,12206.44,Transferencia,Aprobado
544,544,2024-09-10,49635.89,Tarjeta credito,Aprobado
545,545,2025-10-24,44517.58,Tarjeta credito,Aprobado
546,546,2025-06-01,261980.48,Tarjeta credito,Aprobado
547,547,2024-01-28,23916.74,Efectivo,Aprobado
548,548,2024-11-17,35446.21,Mercado Pago,Aprobado
549,549,2024-01-19,0.0,Tarjeta credito,Rechazado
550,550,2024-11-29,35853.06,Mercado Pago,Aprobado
551,551,2026-08-07,38037.1,Mercado Pago,Aprobado
552,552,2024-12-15,39549.8,Tarjeta credito,Aprobado
553,553,2025-12-12,0.0,Tarjeta credito,Rechazado
554,554,2024-09-03,26186.8,Tarjeta credito,Aprobado
555,555,2026-02-16,0.0,Transferencia,Rechazado
556,556,2024-02-11,53183.26,Transferencia,Aprobado
557,557,2025-09-29,38596.37,Transferencia,Aprobado
558,558,2025-02-06,152803.71,Transferencia,Aprobado
559,559,2024-07-08,5052.0,Tarjeta debito,Aprobado
560,560,2025-11-21,222071.67,Tarjeta debito,Aprobado
561,561,2026-05-13,36241.7,Tarjeta credito,Aprobado
562,562,2024-12-01,68109.27,Transferencia,Pendiente
563,563,2024-09-11,93807.63,Tarjeta debito,Aprobado
564,564,2024-06-14,14674.61,Tarjeta debito,Aprobado
565,565,2025-11-01,0.0,Transferencia,Rechazado
566,566,2026-03-23,0.0,Tarjeta credito,Rechazado
567,567,2024-10-06,202455.72,Transferencia,Aprobado
568,568,2024-01-31,382652.26,Tarjeta credito,Aprobado
569,569,2025-12-29,7592.73,Transferencia,Aprobado
570,570,2025-10-29,0.0,Tarjeta credito,Rechazado
571,571,2026-01-31,8818.54,Tarjeta debito,Aprobado
572,572,2025-07-09,68787.96,Tarjeta debito,Aprobado
573,573,2024-10-27,0.0,Tarjeta credito,Rechazado
574,574,2024-12-07,82196.44,Tarjeta debito,Aprobado
575,575,2025-10-03,172269.38,Tarjeta credito,Aprobado
576,576,2026-03-23,648214.45,Transferencia,Aprobado
577,577,2026-01-27,24135.91,Mercado Pago,Aprobado
578,578,2025-08-13,110034.99,Tarjeta credito,Aprobado
579,579,2026-01-04,28803.01,Mercado Pago,Aprobado
580,580,2026-04-14,16036.66,Tarjeta credito,Aprobado
581,581,2025-11-11,12493.91,Tarjeta credito,Aprobado
582,582,2025-08-30,89845.02,Mercado Pago,Aprobado
583,583,2026-02-27,21274.48,Tarjeta credito,Aprobado
584,584,2025-05-02,125229.57,Tarjeta debito,Aprobado
585,585,2024-12-13,27704.39,Transferencia,Aprobado
586,586,2025-02-24,98153.25,Mercado Pago,Aprobado
587,587,2024-07-04,37894.21,Mercado Pago,Aprobado
588,588,2025-12-15,205179.58,Transferencia,Aprobado
589,589,2025-12-04,291165.69,Mercado Pago,Aprobado
590,590,2026-07-17,619797.84,Transferencia,Aprobado
591,591,2025-12-31,55363.99,Tarjeta credito,Pendiente
592,592,2025-08-01,9149.92,Tarjeta credito,Aprobado
593,593,2025-07-10,66557.93,Efectivo,Aprobado
594,594,2026-08-02,16963.61,Transferencia,Aprobado
595,595,2025-05-04,49498.4,Tarjeta debito,Aprobado
596,596,2025-02-06,18130.22,Efectivo,Aprobado
597,597,2024-08-06,200094.15,Tarjeta credito,Aprobado
598,598,2026-04-05,0.0,Transferencia,Rechazado
599,599,2024-03-15,21324.42,Mercado Pago,Aprobado
600,600,2025-04-05,10162.4,Tarjeta credito,Aprobado
601,601,2025-10-15,32146.59,Tarjeta debito,Aprobado
602,602,2026-03-06,36975.16,Tarjeta credito,Aprobado
603,603,2025-09-13,0.0,tarjeta credito,Rechazado
604,604,2025-12-12,13765.71,Tarjeta debito,Aprobado
605,605,2024-12-16,39497.0,Tarjeta debito,Aprobado
606,606,2024-08-23,18144.59,Tarjeta credito,Pendiente
607,607,2024-10-13,12932.93,Tarjeta debito,Aprobado
608,608,2024-11-01,37604.25,Mercado Pago,Aprobado
609,609,2026-06-19,10879.1,Mercado Pago,Aprobado
610,610,2025-01-21,24203.73,tarjeta credito,Aprobado
611,611,2024-09-15,11939.15,Tarjeta debito,Aprobado
612,612,2025-03-09,14311.91,Tarjeta credito,Aprobado
613,613,2024-05-02,10324.27,Mercado Pago,Aprobado
614,614,2025-07-03,9345.8,Tarjeta credito,Aprobado
615,615,2024-01-11,25663.64,Transferencia,Aprobado
616,616,2025-07-21,15251.18,Tarjeta credito,Aprobado
617,617,2025-01-28,73910.75,Tarjeta credito,Pendiente
618,618,2025-05-15,40515.87,Tarjeta debito,Aprobado
619,619,2024-10-16,15866.14,Tarjeta credito,Aprobado
620,620,2025-04-01,60215.63,Transferencia,Aprobado
621,621,2025-11-21,35207.95,Transferencia,Aprobado
622,622,2025-09-15,54868.45,Tarjeta credito,Aprobado
623,623,2025-02-18,0.0,Mercado Pago,Rechazado
624,624,2025-08-01,18306.25,Mercado Pago,Aprobado
625,625,2025-05-17,101934.03,Efectivo,Pendiente
626,626,2024-06-22,30008.54,Transferencia,Aprobado
627,627,2024-06-11,145152.35,Mercado Pago,Aprobado
628,628,2026-05-29,24746.92,Transferencia,Aprobado
629,629,2025-09-28,73816.9,Transferencia,Aprobado
630,630,2026-08-22,13209.35,Tarjeta debito,Aprobado
631,631,2024-07-05,81489.87,Tarjeta credito,Aprobado
632,632,2026-07-05,60974.8,Transferencia,Aprobado
633,633,2025-04-21,0.0,Mercado Pago,Rechazado
634,634,2025-01-22,111437.16,Mercado Pago,Aprobado
635,635,2024-12-28,19372.79,Tarjeta credito,Aprobado
636,636,2026-04-06,54689.4,Tarjeta debito,Aprobado
637,637,2024-11-02,0.0,Tarjeta credito,Rechazado
638,638,2025-12-30,7909.89,Mercado Pago,Aprobado
639,639,2026-08-02,5062.72,Tarjeta credito,Aprobado
640,640,2024-10-29,33259.2,Tarjeta credito,Aprobado
641,641,2024-07-19,202497.21,Tarjeta credito,Aprobado
642,642,2025-06-05,14781.69,Tarjeta credito,Aprobado
643,643,2024-10-21,18586.26,Tarjeta debito,Aprobado
644,644,2025-06-04,4029.8,Tarjeta debito,Pendiente
645,645,2024-09-30,77509.67,Transferencia,Aprobado
646,646,2024-07-19,18176.73,Tarjeta credito,Pendiente
647,647,2024-08-04,11096.44,Tarjeta credito,Aprobado
648,648,2025-05-21,92926.29,Tarjeta credito,Aprobado
649,649,2024-09-21,17413.16,Mercado Pago,Aprobado
650,650,2024-09-22,19875.9,Tarjeta credito,Aprobado
651,651,2026-08-08,22373.22,Mercado Pago,Aprobado
652,652,2025-03-23,28612.92,Efectivo,Aprobado
653,653,2024-08-28,113305.51,Tarjeta debito,Aprobado
654,654,2024-03-25,277470.94,Mercado Pago,Aprobado
655,655,2024-02-25,77834.59,Tarjeta credito,Aprobado
656,656,2024-04-02,47858.9,Transferencia,Aprobado
657,657,2026-03-22,508092.14,Tarjeta debito,Aprobado
658,658,2024-05-23,137258.1,Mercado Pago,Aprobado
659,659,2025-12-07,22808.75,Mercado Pago,Aprobado
660,660,2024-11-09,15182.7,Tarjeta credito,Aprobado
661,661,2024-11-30,180415.83,Transferencia,Aprobado
662,662,2025-04-05,7953.27,Tarjeta credito,Aprobado
663,663,2025-02-23,411613.92,Efectivo,Pendiente
664,664,2025-01-07,35092.49,Efectivo,Aprobado
665,665,2025-05-24,5538.73,Tarjeta debito,Aprobado
666,666,2025-12-25,0.0,Transferencia,Rechazado
667,667,2024-09-16,34903.52,Mercado Pago,Aprobado
668,668,2026-01-08,184855.3,Tarjeta credito,Aprobado
669,669,2024-07-25,28226.26,Tarjeta debito,Aprobado
670,670,2025-09-21,46172.61,Mercado Pago,Aprobado
671,671,2024-10-18,64497.82,Tarjeta credito,Aprobado
672,672,2025-08-10,201223.56,Tarjeta credito,Aprobado
673,673,2025-08-17,13688.82,Transferencia,Aprobado
674,674,2025-03-16,30752.93,Tarjeta debito,Aprobado
675,675,2026-03-17,521979.31,Transferencia,Aprobado
676,676,2024-07-27,19471.75,Tarjeta credito,Aprobado
677,677,2025-11-04,36632.59,Transferencia,Aprobado
678,678,2024-10-22,7476.17,Transferencia,Aprobado
679,679,2024-12-12,66624.14,Tarjeta credito,Aprobado
680,680,2024-03-27,102821.84,Tarjeta debito,Aprobado
681,681,2026-07-25,135432.48,Mercado Pago,Aprobado
682,682,2025-03-18,4542.17,Tarjeta credito,Aprobado
683,683,2026-02-01,0.0,Tarjeta credito,Rechazado
684,684,2026-08-17,9052.19,Tarjeta debito,Aprobado
685,685,2025-09-01,11781.94,Tarjeta credito,Aprobado
686,686,2024-09-08,66203.19,Transferencia,Aprobado
687,687,2026-04-16,23197.39,Tarjeta credito,Aprobado
688,688,2025-02-20,264096.56,Tarjeta credito,Aprobado
689,689,2026-05-22,81545.42,Transferencia,Aprobado
690,690,2024-08-25,79472.25,Tarjeta credito,Aprobado
691,691,2025-12-08,29648.83,Mercado Pago,Aprobado
692,692,2025-11-07,16804.31,Transferencia,Aprobado
693,693,2025-01-04,35591.04,Tarjeta debito,Aprobado
694,694,2025-06-05,14727.0,Tarjeta credito,Aprobado
695,695,2024-03-02,24875.64,Tarjeta debito,Aprobado
696,696,2024-10-22,71351.57,Tarjeta debito,Aprobado
697,697,2024-04-30,350247.42,Transferencia,Aprobado
698,698,2025-11-18,29574.79,Efectivo,Pendiente
699,699,2024-08-11,0.0,Efectivo,Rechazado
700,700,2024-12-15,21335.27,Tarjeta credito,Aprobado
701,701,2025-11-06,11001.72,Mercado Pago,Aprobado
702,702,2025-11-09,115116.3,Mercado Pago,Aprobado
703,703,2024-10-24,35278.36,Tarjeta credito,Aprobado
704,704,2025-08-23,2357.72,Tarjeta credito,Aprobado
705,705,2024-10-03,0.0,Transferencia,Rechazado
706,706,2024-04-25,5866.16,Tarjeta credito,Aprobado
707,707,2025-02-18,0.0,Transferencia,Rechazado
708,708,2026-08-03,361074.96,Tarjeta credito,Aprobado
709,709,2024-07-12,51391.95,Efectivo,Aprobado
710,710,2024-12-31,31402.16,Mercado Pago,Aprobado
711,711,2025-05-19,43614.45,Transferencia,Aprobado
712,712,2024-02-14,185057.46,Mercado Pago,Aprobado
713,713,2024-05-21,22662.86,Tarjeta credito,Aprobado
714,714,2024-08-02,255193.94,Efectivo,Aprobado
715,715,2026-01-19,87618.52,Tarjeta debito,Aprobado
716,716,2025-08-19,88280.88,Transferencia,Aprobado
717,717,2024-06-19,20022.84,Tarjeta credito,Aprobado
718,718,2026-01-25,38229.76,Tarjeta credito,Aprobado
719,719,2025-09-26,0.0,Tarjeta credito,Rechazado
720,720,2025-12-06,54499.34,Tarjeta credito,Aprobado
721,721,2026-07-03,12976.32,Mercado Pago,Aprobado
722,722,2024-06-19,9616.62,Mercado Pago,Aprobado
723,723,2025-08-03,59384.79,Transferencia,Aprobado
724,724,2024-07-22,29905.08,Transferencia,Aprobado
725,725,2026-07-11,4590.08,Transferencia,Aprobado
726,726,2024-05-19,0.0,Transferencia,Rechazado
727,727,2024-03-27,31780.98,Efectivo,Pendiente
728,728,2025-07-14,26950.95,Transferencia,Aprobado
729,729,2026-01-12,97625.38,Transferencia,Aprobado
730,730,2026-04-04,51965.82,Tarjeta credito,Aprobado
731,731,2026-01-07,14757.39,Transferencia,Aprobado
732,732,2024-09-24,157123.0,Tarjeta credito,Aprobado
733,733,2026-02-27,4216.38,Tarjeta debito,Aprobado
734,734,2024-01-29,9886.28,Tarjeta credito,Aprobado
735,735,2025-06-26,208985.24,Transferencia,Aprobado
736,736,2025-01-10,46776.16,Transferencia,Aprobado
737,737,2025-02-22,7460.62,Mercado Pago,Aprobado
738,738,2025-06-25,36776.02,Tarjeta credito,Aprobado
739,739,2024-01-06,0.0,Transferencia,Rechazado
740,740,2024-09-05,12968.5,Mercado Pago,Aprobado
741,741,2024-06-11,10732.87,Tarjeta credito,Aprobado
742,742,2024-04-17,132551.48,Tarjeta credito,Aprobado
743,743,2025-02-03,19519.39,Mercado Pago,Aprobado
744,744,2024-12-15,21810.88,Tarjeta credito,Aprobado
745,745,2024-11-13,115157.62,Mercado Pago,Aprobado
746,746,2026-03-01,13032.3,Tarjeta credito,Aprobado
747,747,2025-12-15,145379.02,Tarjeta debito,Aprobado
748,748,2026-07-29,298796.48,Transferencia,Aprobado
749,749,2026-04-07,79044.11,Tarjeta credito,Pendiente
750,750,2025-05-22,41454.63,Transferencia,Aprobado
751,751,2024-01-11,58707.34,Tarjeta credito,Aprobado
752,752,2026-08-04,6821.14,Tarjeta credito,Aprobado
753,753,2025-09-02,83139.95,Transferencia,Aprobado
754,754,2026-06-27,44783.66,Transferencia,Aprobado
755,755,2025-07-06,81963.81,Tarjeta credito,Aprobado
756,756,2024-07-18,11286.23,Mercado Pago,Pendiente
757,757,2024-12-09,70862.52,Efectivo,Aprobado
758,758,2025-07-03,150348.41,Mercado Pago,Aprobado
759,759,2025-02-10,11443.98,Tarjeta credito,Aprobado
760,760,2026-05-19,11191.6,Mercado Pago,Aprobado
761,761,2025-12-03,7654.62,Efectivo,Aprobado
762,762,2025-01-02,123905.5,Mercado Pago,Aprobado
763,763,2026-07-16,92921.65,Mercado Pago,Aprobado
764,764,2024-12-16,9869.61,Tarjeta debito,Aprobado
765,765,2024-02-25,154167.78,Tarjeta debito,Aprobado
766,766,2026-04-02,166446.22,Mercado Pago,Pendiente
767,767,2025-12-25,52072.98,Tarjeta credito,Aprobado
768,768,2024-09-11,15621.19,Transferencia,Aprobado
769,769,2026-05-27,267449.97,Transferencia,Aprobado
770,770,2025-12-20,81288.68,Mercado Pago,Aprobado
771,771,2026-02-08,38748.82,Mercado Pago,Aprobado
772,772,2026-07-18,26643.27,Tarjeta debito,Pendiente
773,773,2026-07-10,77732.85,Tarjeta debito,Aprobado
774,774,2024-09-29,59211.18,Efectivo,Aprobado
775,775,2025-03-12,28855.32,Mercado Pago,Pendiente
776,776,2026-03-07,27857.38,Tarjeta credito,Aprobado
777,777,2024-01-02,85322.46,Tarjeta credito,Aprobado
778,778,2024-03-17,57891.63,Transferencia,Aprobado
779,779,2024-03-23,25120.64,Tarjeta credito,Aprobado
780,780,2025-06-20,57550.4,Transferencia,Aprobado
781,781,2024-10-13,0.0,Tarjeta credito,Rechazado
782,782,2026-06-28,0.0,Tarjeta credito,Rechazado
783,783,2026-04-27,6919.75,Transferencia,Aprobado
784,784,2024-09-27,294252.85,Mercado Pago,Aprobado
785,785,2026-08-11,263771.84,Tarjeta debito,Aprobado
786,786,2024-03-22,10720.12,Tarjeta credito,Aprobado
787,787,2025-01-23,250410.27,Tarjeta credito,Aprobado
788,788,2025-01-20,47617.46,Mercado Pago,Aprobado
789,789,2024-11-26,47313.8,Transferencia,Pendiente
790,790,2024-02-27,30339.33,Tarjeta credito,Aprobado
791,791,2024-03-17,63728.22,Transferencia,Aprobado
792,792,2025-10-06,30303.08,Tarjeta debito,Aprobado
793,793,2025-03-24,27953.38,Mercado Pago,Aprobado
794,794,2024-11-22,14415.98,Transferencia,Pendiente
795,795,2025-03-14,11948.02,Tarjeta credito,Aprobado
796,796,2026-07-12,25510.4,Mercado Pago,Aprobado
797,797,2024-06-27,10568.5,Tarjeta credito,Aprobado
798,798,2026-08-18,11920.26,Mercado Pago,Aprobado
799,799,2025-08-07,27624.69,Transferencia,Pendiente
800,800,2025-11-29,73153.0,Transferencia,Aprobado
801,801,2026-05-21,23004.08,Mercado Pago,Aprobado
802,802,2024-09-13,17481.47,Tarjeta credito,Aprobado
803,803,2025-10-06,53349.09,Tarjeta credito,Aprobado
804,804,2025-03-30,11107.83,Tarjeta credito,Aprobado
805,805,2025-11-05,18479.67,Tarjeta credito,Aprobado
806,806,2026-05-18,0.0,Tarjeta credito,Rechazado
807,807,2025-07-01,55129.16,Tarjeta credito,Aprobado
808,808,2025-09-26,14168.37,Tarjeta credito,Aprobado
809,809,2025-01-18,134634.75,Transferencia,Aprobado
810,810,2025-09-20,94908.89,Mercado Pago,Aprobado
811,811,2026-08-14,60226.68,Tarjeta credito,Aprobado
812,812,2025-05-11,18808.81,Transferencia,Aprobado
813,813,2025-12-12,29777.82,Tarjeta debito,Aprobado
814,814,2024-11-30,42986.64,Tarjeta credito,Aprobado
815,815,2025-09-05,0.0,Tarjeta credito,Rechazado
816,816,2026-05-08,0.0,Tarjeta credito,Rechazado
817,817,2024-02-16,11880.71,Tarjeta debito,Aprobado
818,818,2025-06-20,18168.56,Tarjeta credito,Aprobado
819,819,2024-12-22,40873.28,Mercado Pago,Pendiente
820,820,2025-07-06,101892.75,Efectivo,Aprobado
821,821,2025-11-16,16896.98,Mercado Pago,Aprobado
822,822,2026-07-21,16556.22,Efectivo,Aprobado
823,823,2024-02-10,24135.46,Tarjeta credito,Aprobado
824,824,2026-04-26,15637.31,Tarjeta debito,Aprobado
825,825,2025-12-01,18779.54,Transferencia,Aprobado
826,826,2025-05-17,31558.18,Tarjeta credito,Aprobado
827,827,2026-02-03,35818.46,Tarjeta credito,Aprobado
828,828,2025-12-25,8081.05,Tarjeta debito,Aprobado
829,829,2025-10-03,74818.39,Tarjeta credito,Aprobado
830,830,2024-06-12,4943.36,Transferencia,Aprobado
831,831,2025-11-13,41491.83,Mercado Pago,Pendiente
832,832,2025-10-06,59816.22,Mercado Pago,Aprobado
833,833,2025-07-22,58854.51,Mercado Pago,Aprobado
834,834,2024-06-29,63982.18,Tarjeta credito,Aprobado
835,835,2026-08-08,13673.42,Tarjeta debito,Aprobado
836,836,2024-11-30,153610.98,Efectivo,Aprobado
837,837,2025-11-02,173414.66,Tarjeta debito,Aprobado
838,838,2024-10-23,32456.47,Transferencia,Aprobado
839,839,2024-01-05,3618.5,Efectivo,Aprobado
840,840,2026-01-06,8040.82,Tarjeta credito,Aprobado
841,841,2024-09-08,187177.15,Transferencia,Aprobado
842,842,2025-07-15,12039.39,Mercado Pago,Aprobado
843,843,2025-03-27,31304.81,Mercado Pago,Aprobado
844,844,2026-08-07,97350.5,Tarjeta debito,Aprobado
845,845,2024-11-05,100083.82,Transferencia,Aprobado
846,846,2024-12-21,114705.98,Efectivo,Aprobado
847,847,2026-02-06,12215.63,Tarjeta debito,Aprobado
848,848,2026-07-22,38576.58,Transferencia,Aprobado
849,849,2025-10-10,59638.13,Tarjeta credito,Aprobado
850,850,2024-05-25,4550.29,Tarjeta credito,Pendiente
851,851,2024-07-06,97188.65,Tarjeta debito,Aprobado
852,852,2024-02-07,176378.33,Mercado Pago,Aprobado
853,853,2026-03-08,96823.93,Tarjeta credito,Pendiente
854,854,2026-05-30,51079.5,Tarjeta debito,Aprobado
855,855,2025-08-28,230164.8,Tarjeta credito,Aprobado
856,856,2025-09-05,105589.3,Mercado Pago,Aprobado
857,857,2024-05-28,15388.01,Tarjeta credito,Aprobado
858,858,2024-06-11,106904.93,Transferencia,Pendiente
859,859,2025-05-23,48146.91,Tarjeta credito,Aprobado
860,860,2025-08-28,79732.78,Tarjeta credito,Aprobado
861,861,2024-01-10,0.0,Tarjeta debito,Rechazado
862,862,2025-10-20,5120.26,Tarjeta debito,Aprobado
863,863,2024-12-22,30258.77,Mercado Pago,Aprobado
864,864,2024-09-14,7254.09,Tarjeta credito,Aprobado
865,865,2024-07-31,119925.12,Mercado Pago,Aprobado
866,866,2025-07-11,8255.38,Efectivo,Aprobado
867,867,2025-12-25,211799.7,Tarjeta credito,Aprobado
868,868,2024-12-06,0.0,Tarjeta credito,Rechazado
869,869,2024-01-26,49470.34,Tarjeta debito,Aprobado
870,870,2025-09-02,20545.81,Transferencia,Aprobado
871,871,2026-08-04,63813.44,Tarjeta credito,Pendiente
872,872,2026-04-30,53667.84,Tarjeta debito,Aprobado
873,873,2024-12-06,143632.21,Transferencia,Aprobado
874,874,2026-07-24,288831.73,Tarjeta debito,Aprobado
875,875,2025-08-13,0.0,Mercado Pago,Rechazado
876,876,2025-05-31,34133.5,Mercado Pago,Aprobado
877,877,2025-10-16,23613.2,Mercado Pago,Aprobado
878,878,2026-02-08,70382.79,Tarjeta credito,Aprobado
879,879,2024-09-14,44301.84,Mercado Pago,Aprobado
880,880,2025-09-04,0.0,Mercado Pago,Rechazado
881,881,2024-09-30,41408.12,Tarjeta credito,Aprobado
882,882,2026-05-14,64735.03,Tarjeta debito,Aprobado
883,883,2025-10-07,0.0,Mercado Pago,Rechazado
884,884,2025-12-19,0.0,Tarjeta debito,Rechazado
885,885,2024-04-26,28185.68,Transferencia,Aprobado
886,886,2025-11-08,79608.37,Mercado Pago,Aprobado
887,887,2024-05-23,0.0,Tarjeta debito,Rechazado
888,888,2026-05-12,20792.8,Tarjeta debito,Aprobado
