detalle_id,pedido_id,producto_id,cantidad,precio_unitario
1068,489,66,1,18433.93
1069,490,13,6,6305.2
1070,491,48,1,7231.74
1071,491,8,1,13443.19
1072,492,36,1,19644.18
1073,492,61,2,18601.93
1074,493,89,1,2239.29
1075,494,52,1,14247.04
1076,495,40,1,26451.2
1077,495,33,1,11779.08
1078,495,55,1,34691.6
1079,496,89,1,2316.49
1080,497,2,4,6867.66
1081,498,62,1,15944.45
1082,498,24,1,15755.88
1083,499,81,1,10177.41
1084,499,3,3,8608.3
1085,499,72,1,11977.58
1086,500,34,1,11588.54
1087,500,18,1,10929.94
1088,500,85,1,76476.24
1089,501,26,2,18162.51
1090,502,63,1,9752.7
1091,503,55,1,37010.2
1092,503,21,1,8444.94
1093,503,35,2,91919.33
1094,504,29,1,5266.6
1095,504,56,1,10965.84
1096,505,85,3,76458.08
1097,505,93,2,5713.93
1098,506,51,1,8756.93
1099,506,1,1,9492.72
1100,506,3,3,8168.62
1101,506,26,3,18581.3
1102,507,82,1,16136.85
1103,507,17,3,27822.6
1104,508,22,2,11078.71
1105,508,83,4,11032.77
1106,509,76,2,8681.41
1107,509,88,2,3718.54
1108,510,26,1,19720.85
1109,511,22,1,11203.5
1110,511,4,1,10159.09
1111,512,40,1,27853.19
1112,512,86,1,29270.95
1113,512,48,2,7654.43
1114,513,4,1,9514.99
1115,513,41,1,23226.92
1116,513,22,1,11569.51
1117,514,40,1,26770.09
1118,515,67,1,23761.19
1119,515,73,1,6584.91
1120,515,16,1,11139.03
1121,515,2,2,7101.6
1122,516,89,1,2265.75
1123,516,54,1,27646.83
1124,517,79,12,4192.27
1125,517,49,1,4845.95
1126,518,62,4,14458.3
1127,519,56,2,11354.41
1128,519,44,2,11909.22
1129,519,94,2,27472.99
1130,519,31,12,13941.46
1131,520,88,1,3698.33
1132,520,18,3,10856.0
1133,521,46,1,18122.3
1134,522,38,1,4756.05
1135,523,7,1,12081.49
1136,523,54,1,26604.08
1137,524,14,1,7239.89
1138,524,88,1,3821.28
1139,524,2,2,6969.01
1140,524,33,3,11170.25
1141,524,74,2,18133.36
1142,525,32,4,7854.78
1143,526,83,3,11126.9
1144,526,55,4,38153.13
1145,527,36,1,20011.14
1146,528,24,1,15010.17
1147,528,2,2,7308.33
1148,528,88,1,3870.68
1149,528,66,1,18172.36
1150,529,61,1,19714.65
1151,529,21,2,8965.04
1152,529,37,1,13195.83
1153,530,66,3,17059.66
1154,531,46,1,20415.5
1155,531,100,2,27492.0
1156,532,33,4,11041.87
1157,533,7,1,12677.95
1158,533,67,2,26428.54
1159,534,33,4,11091.97
1160,534,74,1,17818.87
1161,534,5,2,93406.66
1162,535,83,3,12017.45
1163,536,16,4,11723.91
1164,536,92,2,9427.95
1165,536,36,3,19880.61
1166,537,99,2,8030.95
1167,538,43,1,12318.73
1168,539,47,1,14081.74
1169,539,81,1,10707.01
1170,539,55,2,35256.39
1171,540,38,1,5107.07
1172,540,1,1,9825.27
1173,541,26,1,19073.51
1174,542,42,1,11615.75
1175,542,69,1,4455.74
1176,543,13,2,6103.22
1177,544,92,1,8847.45
1178,544,63,4,10197.11
1179,545,18,1,11328.62
1180,545,21,2,8594.27
1181,545,82,1,16000.42
1182,546,66,4,18256.29
1183,546,88,1,3962.24
1184,546,5,2,92496.54
1185,547,62,1,15174.86
1186,547,69,2,4370.94
1187,548,38,3,5000.11
1188,548,71,2,10222.94
1189,549,87,1,14753.46
1190,550,55,1,35853.06
1191,551,7,2,12626.14
1192,551,72,1,12784.82
1193,552,26,2,19774.9
1194,553,55,1,37268.05
1195,554,83,1,11309.28
1196,554,14,2,7438.76
1197,555,41,4,23103.64
1198,555,24,1,14530.71
1199,556,74,1,16745.83
1200,556,2,1,6710.55
1201,556,24,2,14863.44
1202,557,40,1,27067.8
1203,557,42,1,11528.57
1204,558,56,12,10728.5
1205,558,76,3,8020.57
1206,559,29,1,5052.0
1207,560,23,1,11395.34
1208,560,40,3,27159.91
1209,560,95,2,64598.3
1210,561,76,1,8860.19
1211,561,12,1,15068.05
1212,561,34,1,12313.46
1213,562,74,2,17868.79
1214,562,2,2,6513.44
1215,562,46,1,19344.81
1216,563,36,1,19584.85
1217,563,1,2,9475.79
1218,563,61,1,18158.38
1219,563,74,2,18556.41
1220,564,12,1,14674.61
1221,565,40,1,27271.86
1222,565,32,1,7419.11
1223,565,90,12,14165.16
1224,566,34,1,12087.59
1225,566,24,2,14849.7
1226,566,74,1,18585.68
1227,567,67,1,24092.48
1228,567,45,1,102961.0
1229,567,55,2,37701.12
1230,568,81,1,10067.37
1231,568,5,4,86469.45
1232,568,1,2,9059.68
1233,568,76,1,8587.73
1234,569,14,1,7592.73
1235,570,56,2,11289.49
1236,571,76,1,8818.54
1237,572,84,4,17196.99
1238,573,33,1,11075.71
1239,573,65,1,86401.45
1240,574,91,2,13618.56
1241,574,2,1,7023.61
1242,574,62,3,15978.57
1243,575,14,2,7433.28
1244,575,85,1,71409.37
1245,575,35,1,85993.45
1246,576,86,1,28042.11
1247,576,45,2,110527.85
1248,576,84,24,16629.86
1249,577,74,1,16703.62
1250,577,32,1,7432.29
1251,578,61,1,18419.33
1252,578,83,4,11419.26
1253,578,22,1,11557.74
1254,578,28,4,8595.22
1255,579,27,1,12521.25
1256,579,84,1,16281.76
1257,580,14,2,8018.33
1258,581,37,1,12493.91
1259,582,59,1,6504.87
1260,582,54,3,27780.05
1261,583,22,2,10637.24
1262,584,91,3,13503.79
1263,584,10,1,42469.37
1264,584,87,1,14284.83
1265,584,61,1,19341.68
1266,584,21,1,8622.32
1267,585,86,1,27704.39
1268,586,58,2,8846.94
1269,586,65,1,80459.37
1270,587,92,2,9150.52
1271,587,83,1,11351.08
1272,587,21,1,8242.09
1273,588,1,1,8803.38
1274,588,73,18,6624.86
1275,588,85,1,77128.72
1276,589,81,2,10513.86
1277,589,61,1,19301.13
1278,589,35,3,83612.28
1279,590,77,18,14728.52
1280,590,90,24,14778.52
1281,591,36,2,18534.27
1282,591,26,1,18295.45
1283,592,51,1,9149.92
1284,593,68,3,13335.71
1285,593,81,1,10010.32
1286,593,33,1,11761.62
1287,593,49,1,4778.86
1288,594,74,1,16963.61
1289,595,77,2,14588.99
1290,595,16,1,11329.96
1291,595,92,1,8990.46
1292,596,36,1,18130.22
1293,597,34,1,11233.92
1294,597,29,3,5436.59
1295,597,5,2,86275.23
1296,598,1,2,8762.27
1297,598,81,1,10733.26
1298,599,22,2,10662.21
1299,600,63,1,10162.4
1300,601,88,1,4022.61
1301,601,76,1,8620.47
1302,601,61,1,19503.51
1303,602,21,4,9243.79
1304,603,71,2,10066.31
1305,603,34,1,12377.64
1306,603,74,1,17343.76
1307,603,76,1,8866.0
1308,603,87,1,14498.42
1309,604,91,1,13765.71
1310,605,100,1,30140.56
1311,605,4,1,9356.44
1312,606,74,1,18144.59
1313,607,81,1,10809.63
1314,607,89,1,2123.3
1315,608,7,3,12534.75
1316,609,81,1,10879.1
1317,610,14,3,8067.91
1318,611,42,1,11939.15
1319,612,90,1,14311.91
1320,613,63,1,10324.27
1321,614,4,1,9345.8
1322,615,94,1,25663.64
1323,616,14,2,7625.59
1324,617,14,1,7817.11
1325,617,61,3,19091.45
1326,617,76,1,8819.29
1327,618,91,2,13268.32
1328,618,8,1,13979.23
1329,619,97,2,7933.07
1330,620,27,1,12997.99
1331,620,44,4,11804.41
1332,621,36,1,18256.41
1333,621,74,1,16951.54
1334,622,58,2,9349.37
1335,622,83,3,12056.57
1336,623,34,1,11973.02
1337,623,61,1,18428.53
1338,624,61,1,18306.25
1339,625,65,1,79877.31
1340,625,22,2,11028.36
1341,626,38,1,4625.52
1342,626,54,1,25383.02
1343,627,45,1,106878.48
1344,627,47,1,14160.53
1345,627,79,6,4018.89
1346,628,4,1,9669.94
1347,628,14,2,7538.49
1348,629,55,2,36908.45
1349,630,27,1,13209.35
1350,631,16,2,11926.54
1351,631,83,3,10692.31
1352,631,8,2,12779.93
1353,632,94,2,25575.59
1354,632,38,2,4911.81
1355,633,75,1,48015.12
1356,634,21,12,9286.43
1357,635,36,1,19372.79
1358,636,51,1,8507.29
1359,636,90,1,15342.9
1360,636,70,1,30839.21
1361,637,51,1,9490.19
1362,637,71,1,10576.18
1363,637,7,1,12419.5
1364,638,60,1,7909.89
1365,639,49,1,5062.72
1366,640,54,1,28141.15
1367,640,49,1,5118.05
1368,641,66,6,18757.5
1369,641,25,1,89952.21
1370,642,24,1,14781.69
1371,643,26,1,18586.26
1372,644,88,1,4029.8
1373,645,100,1,29790.04
1374,645,74,2,18648.92
1375,645,71,1,10421.79
1376,646,74,1,18176.73
1377,647,23,1,11096.44
1378,648,74,3,18129.45
1379,648,7,3,12845.98
1380,649,3,2,8706.58
1381,650,68,1,12866.91
1382,650,9,1,7008.99
1383,651,23,2,11186.61
1384,652,58,3,9537.64
1385,653,75,2,46176.31
1386,653,49,2,5076.61
1387,653,83,1,10799.67
1388,654,26,2,19246.8
1389,654,71,3,9524.48
1390,654,70,4,30419.03
1391,654,77,2,15934.45
1392,654,100,2,28429.44
1393,655,54,1,28598.4
1394,655,52,2,14986.23
1395,655,26,1,19263.73
1396,656,81,1,10124.91
1397,656,22,2,11391.58
1398,656,20,3,4983.61
1399,657,26,1,19393.35
1400,657,54,1,25830.96
1401,657,74,24,17649.37
1402,657,24,1,15484.39
1403,657,80,2,11899.28
1404,658,95,1,60771.9
1405,658,85,1,76486.2
1406,659,3,2,7853.03
1407,659,48,1,7102.69
1408,660,93,1,5768.3
1409,660,4,1,9414.4
1410,661,51,1,9152.4
1411,661,96,2,22398.84
1412,661,12,1,14680.66
1413,661,31,2,13511.29
1414,661,30,3,28254.17
1415,662,99,1,7953.27
1416,663,74,24,17150.58
1417,664,69,1,4396.4
1418,664,14,1,7916.51
1419,664,72,2,11389.79
1420,665,20,1,5538.73
1421,666,59,1,6584.83
1422,666,74,1,18658.98
1423,667,55,1,34903.52
1424,668,85,2,72110.01
1425,668,16,2,10789.06
1426,668,36,1,19057.16
1427,669,94,1,28226.26
1428,670,69,3,4273.61
1429,670,74,2,16675.89
1430,671,41,1,22990.2
1431,671,1,2,8923.57
1432,671,89,2,2194.95
1433,671,63,2,9635.29
1434,672,95,2,63515.96
1435,672,70,1,30523.25
1436,672,55,1,34698.63
1437,672,51,1,8969.76
1438,673,12,1,13688.82
1439,674,60,1,8723.87
1440,674,56,2,11014.53
1441,675,95,3,61895.2
1442,675,2,2,6950.53
1443,675,24,2,14342.96
1444,675,14,1,7997.29
1445,675,85,4,71427.36
1446,676,81,1,10445.59
1447,676,21,1,9026.16
1448,677,76,2,8605.04
1449,677,46,1,19422.51
1450,678,14,1,7476.17
1451,679,37,1,12714.5
1452,679,94,2,26954.82
1453,680,45,1,102821.84
1454,681,19,24,5643.02
1455,682,69,1,4542.17
1456,683,46,1,18824.26
1457,684,1,1,9052.19
1458,685,22,1,11781.94
1459,686,4,2,10007.2
1460,686,55,1,34473.89
1461,686,22,1,11714.9
1462,687,22,1,10712.14
1463,687,37,1,12485.25
1464,688,95,4,65095.88
1465,688,88,1,3713.04
1466,689,94,1,27919.74
1467,689,96,1,22165.28
1468,689,14,4,7865.1
1469,690,21,2,8259.97
1470,690,46,1,19987.16
1471,690,4,3,9979.69
1472,690,43,1,13026.08
1473,691,34,1,12229.83
1474,691,60,2,8709.5
1475,692,84,1,16804.31
1476,693,1,4,8897.76
1477,694,12,1,14727.0
1478,695,52,1,13808.69
1479,695,14,1,7375.63
1480,695,88,1,3691.32
1481,696,37,2,13546.56
1482,696,100,1,29442.27
1483,696,52,1,14816.18
1484,697,2,2,7175.79
1485,697,54,12,27991.32
1486,698,57,1,29574.79
1487,699,88,1,3675.83
1488,699,16,1,11496.42
1489,700,89,1,2239.55
1490,700,4,2,9547.86
1491,701,83,1,11001.72
1492,702,72,1,12677.04
1493,702,14,1,7571.7
1494,702,75,2,47433.78
1495,703,86,1,28067.92
1496,703,14,1,7210.44
1497,704,89,1,2357.72
1498,705,54,1,26160.34
1499,705,12,1,14604.77
1500,706,13,1,5866.16
1501,707,86,1,28127.17
1502,708,94,12,28523.77
1503,708,36,1,18789.72
1504,709,10,1,43626.74
1505,709,14,1,7765.21
1506,710,40,1,27041.65
1507,710,69,1,4360.51
1508,711,24,3,14538.15
1509,712,61,1,20010.59
1510,712,52,2,13981.65
1511,712,55,1,37326.36
1512,712,46,4,18417.28
1513,712,30,1,26088.09
1514,713,21,1,8532.98
1515,713,11,1,14129.88
1516,714,4,1,9527.36
1517,714,96,1,22287.72
1518,714,85,3,74459.62
1519,715,85,1,68754.43
1520,715,26,1,18864.09
1521,716,55,1,34994.17
1522,716,83,2,11436.73
1523,716,71,3,10137.75
1524,717,61,1,20022.84
1525,718,92,4,9557.44
1526,719,49,3,4918.97
1527,719,61,1,19979.66
1528,720,66,2,18411.42
1529,720,60,2,8838.25
1530,721,7,1,12976.32
1531,722,92,1,9616.62
1532,723,51,2,9412.05
1533,723,70,1,31147.65
1534,723,58,1,9413.04
1535,724,74,1,18399.62
1536,724,56,1,11505.46
1537,725,69,1,4590.08
1538,726,48,1,7453.14
1539,727,59,2,6468.19
1540,727,26,1,18844.6
1541,728,40,1,26950.95
1542,729,48,3,7343.5
1543,729,70,1,29438.36
1544,729,22,4,11539.13
1545,730,51,6,8660.97
1546,731,62,1,14757.39
1547,732,9,3,6749.66
1548,732,94,1,26583.76
1549,732,26,6,18381.71
1550,733,89,2,2108.19
1551,734,71,1,9886.28
1552,735,33,18,10887.33
1553,735,27,1,13013.3
1554,736,36,1,19517.43
1555,736,86,1,27258.73
1556,737,14,1,7460.62
1557,738,24,2,15124.99
1558,738,2,1,6526.04
1559,739,65,2,81562.63
1560,739,40,1,29161.97
1561,739,86,1,27328.55
1562,740,73,2,6484.25
1563,741,22,1,10732.87
1564,742,65,1,84816.39
1565,742,75,1,47735.09
1566,743,38,1,4625.48
1567,743,62,1,14893.91
1568,744,22,2,10905.44
1569,745,51,6,9447.99
1570,745,86,2,29234.84
1571,746,89,6,2172.05
1572,747,85,1,70733.1
1573,747,76,2,8677.26
1574,747,14,2,7338.24
1575,747,52,2,13697.99
1576,747,32,2,7609.47
1577,748,77,2,15436.76
1578,748,95,4,63977.18
1579,748,43,1,12014.24
1580,749,18,1,12029.27
1581,749,84,2,15953.43
1582,749,83,3,11702.66
1583,750,52,1,14001.82
1584,750,27,1,12798.01
1585,750,87,1,14654.8
1586,751,4,4,10094.35
1587,751,1,2,9164.97
1588,752,2,1,6821.14
1589,753,90,4,14740.26
1590,753,38,1,5058.67
1591,753,26,1,19120.24
1592,754,41,2,22391.83
1593,755,84,1,17431.87
1594,755,34,2,11460.49
1595,755,4,4,10402.74
1596,756,23,1,11286.23
1597,757,38,4,4655.31
1598,757,9,1,6619.31
1599,757,4,1,10334.35
1600,757,32,1,7900.86
1601,757,1,3,9128.92
1602,758,49,1,4721.38
1603,758,42,2,11083.58
1604,758,2,12,6563.39
1605,758,24,1,14749.99
1606,758,31,2,14974.6
1607,759,83,1,11443.98
1608,760,33,1,11191.6
1609,761,39,1,7654.62
1610,762,6,1,36974.84
1611,762,12,1,13859.94
1612,762,54,2,25364.36
1613,762,18,2,11171.0
1614,763,43,2,12251.9
1615,763,86,1,27427.41
1616,763,47,3,13663.48
1617,764,4,1,9869.61
1618,765,95,2,66795.04
1619,765,39,2,8118.47
1620,765,69,1,4340.76
1621,766,85,2,71100.76
1622,766,18,2,12122.35
1623,767,17,2,26036.49
1624,768,92,1,9657.08
1625,768,59,1,5964.11
1626,769,65,3,81091.24
1627,769,53,1,15937.33
1628,769,3,1,8238.92
1629,770,2,3,7308.96
1630,770,21,6,8523.46
1631,770,3,1,8221.04
1632,771,59,3,6279.85
1633,771,33,1,11703.21
1634,771,76,1,8206.06
1635,772,21,3,8881.09
1636,773,100,2,29847.71
1637,773,74,1,18037.43
1638,774,89,6,2238.91
1639,774,72,4,11444.43
1640,775,74,1,16915.74
1641,775,34,1,11939.58
1642,776,92,1,9619.84
1643,776,1,2,9118.77
1644,777,36,1,19905.29
1645,777,37,1,13507.34
1646,777,47,3,13479.05
1647,777,33,1,11472.68
1648,778,71,3,10620.29
1649,778,11,2,13015.38
1650,779,59,2,6000.52
1651,779,47,1,13119.6
1652,780,96,1,20164.58
1653,780,55,1,37385.82
1654,781,38,2,4930.42
1655,782,97,2,7689.01
1656,782,54,1,27002.35
1657,783,73,1,6919.75
1658,784,23,1,11576.24
1659,784,86,1,27238.67
1660,784,34,1,11266.23
1661,784,65,3,81390.57
1662,785,7,2,13036.83
1663,785,67,1,23956.94
1664,785,38,1,5012.13
1665,785,85,3,69576.37
1666,786,81,1,10720.12
1667,787,11,6,14294.4
1668,787,64,1,9858.42
1669,787,85,2,73277.68
1670,787,76,1,8230.09
1671,788,7,2,11891.49
1672,788,72,2,11917.24
1673,789,91,1,13217.22
1674,789,84,2,17048.29
1675,790,86,1,30339.33
1676,791,59,1,6443.29
1677,791,70,1,29586.11
1678,791,4,1,9314.3
1679,791,46,1,18384.52
1680,792,12,2,15151.54
1681,793,94,1,27953.38
1682,794,52,1,14415.98
1683,795,83,1,11948.02
1684,796,37,2,12755.2
1685,797,81,1,10568.5
1686,798,7,1,11920.26
1687,799,51,3,9208.23
1688,800,88,2,3996.95
1689,800,76,1,8174.56
1690,800,40,2,28492.27
1691,801,89,1,2249.51
1692,801,8,1,13980.19
1693,801,2,1,6774.38
1694,802,74,1,17481.47
1695,803,76,1,8315.88
1696,803,12,3,15011.07
1697,804,42,1,11107.83
1698,805,18,1,11951.39
1699,805,2,1,6528.28
1700,806,84,1,17504.79
1701,806,69,1,4399.38
1702,806,100,2,29196.13
1703,807,91,2,13242.16
1704,807,83,2,10705.25
1705,807,14,1,7234.34
1706,808,12,1,14168.37
1707,809,45,1,115020.96
1708,809,49,2,4913.72
1709,809,1,1,9786.35
1710,810,24,1,15477.77
1711,810,76,6,8351.68
1712,810,64,3,9773.68
1713,811,38,12,5018.89
1714,812,36,1,18808.81
1715,813,87,2,14888.91
1716,814,34,1,11160.39
1717,814,2,3,7244.22
1718,814,81,1,10093.59
1719,815,51,1,9307.64
1720,815,76,1,7961.75
1721,816,83,1,11308.95
1722,816,40,1,26530.67
1723,817,23,1,11880.71
1724,818,4,1,9687.71
1725,818,3,1,8480.85
1726,819,90,2,14777.92
1727,819,56,1,11317.44
1728,820,16,4,11363.8
1729,820,26,2,18390.08
1730,820,61,1,19657.39
1731,821,51,2,8448.49
1732,822,76,2,8278.11
1733,823,43,2,12067.73
1734,824,88,2,3784.16
1735,824,76,1,8068.99
1736,825,51,2,9389.77
1737,826,56,2,10773.61
1738,826,81,1,10010.96
1739,827,7,2,12442.77
1740,827,83,1,10932.92
1741,828,14,1,8081.05
1742,829,23,2,11411.18
1743,829,29,1,5400.51
1744,829,75,1,46595.52
1745,830,38,1,4943.36
1746,831,51,2,8708.7
1747,831,7,1,12595.49
1748,831,34,1,11478.94
1749,832,47,3,14332.31
1750,832,88,1,3664.62
1751,832,27,1,13154.67
1752,833,58,2,9483.63
1753,833,38,1,4678.72
1754,833,42,1,11413.85
1755,833,34,2,11897.34
1756,834,15,1,63982.18
1757,835,68,1,13673.42
1758,836,30,1,28778.83
1759,836,4,2,9437.14
1760,836,100,1,28787.61
1761,836,27,6,12861.71
1762,837,37,12,13046.37
1763,837,1,1,9202.4
1764,837,99,1,7655.82
1765,838,94,1,27385.04
1766,838,29,1,5071.43
1767,839,88,1,3618.5
1768,840,76,1,8040.82
1769,841,55,2,36749.57
1770,841,80,3,12308.39
1771,841,54,3,25584.28
1772,842,43,1,12039.39
1773,843,34,1,11344.53
1774,843,22,1,10908.13
1775,843,21,1,9052.15
1776,844,81,1,10823.56
1777,844,95,1,67158.47
1778,844,46,1,19368.47
1779,845,24,1,15030.28
1780,845,46,4,18718.92
1781,845,64,1,10177.86
1782,846,26,1,19135.47
1783,846,14,1,7932.43
1784,846,5,1,87638.08
1785,847,49,1,5183.15
1786,847,48,1,7032.48
1787,848,61,2,19288.29
1788,849,71,2,9682.32
1789,849,6,1,40273.49
1790,850,38,1,4550.29
1791,851,33,4,10933.39
1792,851,91,1,14844.35
1793,851,89,2,2242.73
1794,851,74,2,17062.64
1795,852,82,2,16986.05
1796,852,55,1,33883.14
1797,852,94,3,27692.01
1798,852,7,2,12723.53
1799,853,7,1,11765.43
1800,853,94,2,28385.35
1801,853,14,1,7525.97
1802,853,2,3,6920.61
1803,854,76,6,8513.25
1804,855,85,3,76721.6
1805,856,24,1,15230.41
1806,856,88,12,3879.38
1807,856,97,2,7533.48
1808,856,51,1,9344.46
1809,856,36,1,19394.91
1810,857,24,1,15388.01
1811,858,85,1,72289.66
1812,858,4,1,10223.23
1813,858,80,2,12196.02
1814,859,4,4,9360.33
1815,859,56,1,10705.59
1816,860,88,1,3803.15
1817,860,85,1,75929.63
1818,861,4,1,10130.24
1819,862,29,1,5120.26
1820,863,62,1,14822.13
1821,863,59,2,6562.53
1822,863,89,1,2311.58
1823,864,2,1,7254.09
1824,865,26,6,19987.52
1825,866,21,1,8255.38
1826,867,70,2,32736.66
1827,867,85,1,72908.3
1828,867,86,1,27610.28
1829,867,56,4,11451.95
1830,868,38,1,4695.2
1831,869,91,1,14021.36
1832,869,14,3,8058.06
1833,869,22,1,11274.8
1834,870,16,1,11825.36
1835,870,1,1,8720.45
1836,871,70,2,31906.72
1837,872,94,2,26833.92
1838,873,85,1,73345.1
1839,873,83,2,12032.22
1840,873,71,2,10611.15
1841,873,51,1,9470.43
1842,873,24,1,15529.94
1843,874,27,1,12767.38
1844,874,24,2,16008.87
1845,874,71,3,9620.37
1846,874,44,18,11954.75
1847,875,55,1,34852.48
1848,876,55,1,34133.5
1849,877,61,1,18467.0
1850,877,29,1,5146.2
1851,878,54,1,28191.29
1852,878,96,2,21095.75
1853,879,54,1,28190.14
1854,879,84,1,16111.7
1855,880,22,2,11310.61
1856,881,51,2,9178.97
1857,881,41,1,23050.18
1858,882,4,1,9442.49
1859,882,83,1,11996.18
1860,882,48,6,7216.06
1861,883,12,2,14812.04
1862,883,95,1,61034.51
1863,884,95,1,61978.61
1864,885,76,1,8835.33
1865,885,26,1,19350.35
1866,886,48,1,6933.59
1867,886,22,1,10950.44
1868,886,29,1,5665.38
1869,886,89,24,2335.79
1870,887,21,1,8730.53
1871,888,81,2,10396.4
1872,889,74,1,17149.73
1873,890,38,1,4905.11
1874,890,35,1,87868.74
1875,890,36,4,20401.01
1876,890,50,1,34562.88
1877,890,66,1,18876.07
1878,891,74,1,17918.66
1879,892,66,2,18037.55
1880,892,62,1,16099.08
1881,893,4,3,9397.46
1882,893,31,2,13845.35
1883,894,38,1,4709.0
1884,894,30,1,27390.32
1885,894,5,1,89420.33
1886,895,94,3,28361.71
1887,895,86,1,29703.54
1888,895,74,1,18190.99
1889,896,37,3,12519.54
1890,896,85,2,76358.42
1891,897,22,1,11143.91
1892,897,46,1,18529.39
1893,898,14,2,7937.97
1894,898,40,1,28051.0
1895,898,22,2,11821.35
1896,899,16,2,10993.28
1897,899,76,1,8060.26
1898,900,34,1,11315.51
1899,900,76,3,8078.33
1900,901,69,2,4333.01
1901,901,61,2,20439.07
1902,901,29,1,5673.03
1903,901,79,3,3804.57
1904,901,21,1,8744.22
1905,902,63,1,9689.84
1906,902,23,2,11106.02
1907,902,62,2,15255.9
1908,902,81,2,10724.77
1909,903,100,3,30337.16
1910,904,24,2,15332.88
1911,905,3,1,8320.05
1912,905,19,1,5535.7
1913,905,21,2,9229.2
1914,905,82,1,15895.53
1915,906,49,2,5165.8
1916,906,58,1,9032.27
1917,907,62,1,15242.81
1918,907,65,1,77848.67
1919,907,32,1,7822.78
1920,908,36,1,18683.11
1921,909,84,4,16818.47
1922,909,93,3,5752.9
1923,910,21,1,8513.77
1924,911,43,2,12132.55
1925,911,81,2,10615.29
1926,912,22,24,11716.64
1927,912,7,4,12238.61
1928,913,29,2,5479.34
1929,914,71,1,10237.7
1930,914,2,2,7336.02
1931,915,2,1,6528.46
1932,915,37,3,12735.48
1933,915,63,1,10105.95
1934,915,67,3,23974.4
1935,916,85,2,72926.09
1936,916,27,3,13507.2
1937,916,34,1,12260.18
1938,916,61,1,19552.42
1939,917,21,3,8634.21
1940,917,81,1,10900.57
1941,917,17,1,28859.36
1942,918,55,2,35180.95
1943,918,16,1,11375.16
1944,918,85,2,76055.91
1945,919,54,1,27769.81
1946,919,3,1,8412.89
1947,919,66,1,18158.46
1948,920,33,1,11667.81
1949,920,16,1,10890.81
1950,921,100,1,28244.58
1951,922,47,1,13298.47
1952,922,45,4,106221.3
1953,922,4,1,9448.67
1954,923,22,1,11232.16
1955,924,14,2,7538.9
1956,924,85,1,68791.21
1957,924,55,3,35149.26
1958,925,94,1,27459.58
1959,925,62,1,15644.19
1960,925,55,1,38143.66
1961,926,31,2,15054.24
1962,926,93,2,5120.72
1963,926,18,1,11379.13
1964,926,76,2,8280.48
1965,926,86,1,28181.46
1966,927,3,1,8460.5
1967,927,21,1,8664.64
1968,928,91,1,14006.31
1969,928,82,1,15453.53
1970,929,99,1,8337.62
1971,929,4,1,10037.96
1972,930,51,1,8479.88
1973,930,35,3,88857.29
1974,930,41,1,23128.31
1975,931,56,1,10447.25
1976,932,54,1,25958.54
1977,932,49,3,5087.34
1978,932,3,2,8149.81
1979,933,100,3,28184.29
1980,933,58,1,9030.88
1981,934,76,2,8388.59
1982,934,11,1,14142.86
1983,935,85,4,72806.94
1984,936,70,2,31947.55
1985,937,43,2,13065.09
1986,938,62,2,15315.36
1987,939,92,1,9200.85
1988,939,95,1,60108.15
1989,939,45,2,115785.68
1990,940,65,2,78471.37
1991,941,40,3,26863.95
1992,941,47,1,14152.18
1993,942,74,2,18614.55
1994,943,72,1,12327.05
1995,944,16,3,11001.33
1996,944,76,2,8237.26
1997,945,21,1,9096.1
1998,945,29,1,5089.63
1999,946,85,2,77452.53
2000,946,100,2,27607.59
2001,947,14,1,8036.35
2002,948,42,1,10649.2
2003,948,7,2,12129.73
2004,948,48,1,6990.52
2005,949,22,1,10729.79
2006,950,91,1,13812.81
2007,950,27,3,13507.22
2008,950,61,1,19653.67
2009,951,30,1,26764.26
2010,951,59,2,6310.84
2011,952,54,1,28449.89
2012,952,22,1,11640.12
2013,953,6,1,40676.65
2014,953,40,1,29364.22
2015,954,36,2,18636.48
2016,954,55,2,34157.53
2017,954,34,1,11969.22
2018,955,94,1,27485.66
2019,955,46,3,20403.82
2020,956,29,3,5246.04
2021,957,38,1,4959.96
2022,958,40,1,28083.62
2023,958,85,1,74893.47
2024,958,88,1,3950.42
2025,959,85,1,70495.48
2026,959,71,2,9692.3
2027,959,67,3,24674.39
2028,960,74,1,17387.04
2029,960,84,1,16675.18
2030,961,45,1,112178.18
2031,961,81,1,11151.87
2032,961,51,2,9236.23
2033,961,90,1,13922.33
2034,962,78,1,6350.81
2035,962,93,1,5696.23
2036,962,72,1,12624.38
2037,963,85,2,69562.26
2038,963,87,2,14787.91
2039,963,46,1,18785.03
2040,964,36,2,19566.44
2041,965,61,3,19671.51
2042,966,92,1,9011.12
2043,967,4,3,9326.08
2044,967,1,1,8818.73
2045,967,62,2,14583.03
2046,967,54,1,25485.39
2047,968,7,1,12836.73
2048,969,62,1,14763.02
2049,970,82,3,15357.12
2050,971,47,1,13749.4
2051,971,54,1,25491.75
2052,972,87,1,15324.89
2053,972,91,1,13174.83
2054,973,92,1,9771.93
2055,973,34,1,12341.73
2056,974,27,1,13658.41
2057,975,59,1,6212.88
2058,975,65,1,79973.11
